10-Q_2021-05-03_Risk_Factors.txt,ally_financial_inc,2021
10-K_2021-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,ally_financial_inc,2021
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,ally_financial_inc,2022
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,ally_financial_inc,2023
10-K_2024-02-20_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,ally_financial_inc,2024
10-K_2020-02-11_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,associated_banc-corp,2020
10-K_2021-02-09_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,associated_banc-corp,2021
10-K_2022-02-08_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,associated_banc-corp,2022
10-K_2023-02-13_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,associated_banc-corp,2023
10-K_2024-02-08_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,associated_banc-corp,2024
10-K_2020-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"citizens_financial_group,_inc",2020
10-K_2021-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"citizens_financial_group,_inc",2021
10-K_2022-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"citizens_financial_group,_inc",2022
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,fifth_third_bancorp,2022
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,fifth_third_bancorp,2023
10-K_2024-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,fifth_third_bancorp,2024
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"first_citizens_bancshares,_inc",2023
10-K_2024-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"first_citizens_bancshares,_inc",2024
10-K_2020-02-20_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"goldman_sachs_group,_inc.,_the",2020
10-K_2021-02-19_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"goldman_sachs_group,_inc.,_the",2021
10-K_2022-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"goldman_sachs_group,_inc.,_the",2022
10-K_2023-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"goldman_sachs_group,_inc.,_the",2023
10-K_2024-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"goldman_sachs_group,_inc.,_the",2024
10-K_2020-02-18_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,hsbc_north_america_holdings_inc,2020
10-K_2021-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,hsbc_north_america_holdings_inc,2021
10-K_2022-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,hsbc_north_america_holdings_inc,2022
10-K_2023-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,hsbc_north_america_holdings_inc,2023
10-K_2024-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,hsbc_north_america_holdings_inc,2024
10-Q_2021-04-30_Risk_Factors.txt,huntington_bancshares_incorporated,2021
10-Q_2021-08-06_Risk_Factors.txt,huntington_bancshares_incorporated,2021
10-Q_2021-11-05_Risk_Factors.txt,huntington_bancshares_incorporated,2021
10-K_2020-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,jpmorgan_chase_&_co,2020
10-K_2021-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,jpmorgan_chase_&_co,2021
10-K_2022-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,jpmorgan_chase_&_co,2022
10-K_2023-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,jpmorgan_chase_&_co,2023
10-K_2024-02-16_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,jpmorgan_chase_&_co,2024
10-K_2020-02-19_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,m&t_bank_corporation,2020
10-K_2021-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,m&t_bank_corporation,2021
10-K_2022-02-16_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,m&t_bank_corporation,2022
10-K_2023-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,m&t_bank_corporation,2023
10-K_2024-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,m&t_bank_corporation,2024
10-K_2021-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,northern_trust_corporation,2021
10-K_2020-02-12_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,old_national_bancorp,2020
10-K_2021-02-10_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,old_national_bancorp,2021
10-K_2022-02-10_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,old_national_bancorp,2022
10-K_2023-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,old_national_bancorp,2023
10-K_2024-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,old_national_bancorp,2024
10-K_2020-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"pinnacle_financial_partners,_inc",2020
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"pinnacle_financial_partners,_inc",2021
10-K_2022-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"pinnacle_financial_partners,_inc",2022
10-K_2023-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"pinnacle_financial_partners,_inc",2023
10-K_2024-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"pinnacle_financial_partners,_inc",2024
10-K_2020-03-02_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"popular,_inc",2020
10-K_2021-03-01_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"popular,_inc",2021
10-Q_2021-05-10_Risk_Factors.txt,"popular,_inc",2021
10-K_2022-03-01_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"popular,_inc",2022
10-Q_2022-05-10_Risk_Factors.txt,"popular,_inc",2022
10-K_2024-02-29_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"popular,_inc",2024
10-K_2020-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"prosperity_bancshares,_inc",2020
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"prosperity_bancshares,_inc",2021
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"prosperity_bancshares,_inc",2022
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"prosperity_bancshares,_inc",2023
10-K_2024-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"prosperity_bancshares,_inc",2024
10-K_2020-11-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"raymond_james_financial,_inc",2020
10-K_2021-11-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"raymond_james_financial,_inc",2021
10-K_2022-11-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"raymond_james_financial,_inc",2022
10-K_2023-11-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"raymond_james_financial,_inc",2023
10-Q_2023-08-04_Risk_Factors.txt,"raymond_james_financial,_inc",2023
10-K_2024-11-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"raymond_james_financial,_inc",2024
10-Q_2024-02-07_Risk_Factors.txt,"raymond_james_financial,_inc",2024
10-K_2020-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,southstate_corporation,2020
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,southstate_corporation,2021
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,southstate_corporation,2022
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,southstate_corporation,2023
10-K_2024-03-04_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,southstate_corporation,2024
10-K_2020-02-20_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,state_street_corporation,2020
10-K_2021-02-19_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,state_street_corporation,2021
10-K_2022-02-17_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,state_street_corporation,2022
10-K_2023-02-16_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,state_street_corporation,2023
10-K_2024-02-15_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,state_street_corporation,2024
10-K_2020-03-10_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,valley_national_bancorp,2020
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,valley_national_bancorp,2021
10-K_2022-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,valley_national_bancorp,2022
10-K_2023-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,valley_national_bancorp,2023
10-K_2020-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,webster_financial_corporation,2020
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,webster_financial_corporation,2021
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,webster_financial_corporation,2022
10-K_2023-03-10_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,webster_financial_corporation,2023
10-K_2024-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,webster_financial_corporation,2024
10-K_2020-02-13_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,american_express_company,2020
10-K_2021-02-12_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,american_express_company,2021
10-K_2022-02-11_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,american_express_company,2022
10-K_2023-02-10_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,american_express_company,2023
10-Q_2023-04-21_Risk_Factors.txt,american_express_company,2023
10-K_2024-02-09_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,american_express_company,2024
10-K_2020-02-19_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,bank_of_america_corporation,2020
10-K_2021-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,bank_of_america_corporation,2021
10-K_2022-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,bank_of_america_corporation,2022
10-K_2023-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,bank_of_america_corporation,2023
10-K_2024-02-20_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,bank_of_america_corporation,2024
10-K_2020-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"bank_of_new_york_mellon_corporation,_the",2020
10-K_2020-02-27_Risk_Factors.txt,"bank_of_new_york_mellon_corporation,_the",2020
10-K_2021-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"bank_of_new_york_mellon_corporation,_the",2021
10-K_2021-02-25_Risk_Factors.txt,"bank_of_new_york_mellon_corporation,_the",2021
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"bank_of_new_york_mellon_corporation,_the",2022
10-K_2022-02-25_Risk_Factors.txt,"bank_of_new_york_mellon_corporation,_the",2022
10-K_2023-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"bank_of_new_york_mellon_corporation,_the",2023
10-K_2023-02-27_Risk_Factors.txt,"bank_of_new_york_mellon_corporation,_the",2023
10-K_2024-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"bank_of_new_york_mellon_corporation,_the",2024
10-K_2024-02-28_Risk_Factors.txt,"bank_of_new_york_mellon_corporation,_the",2024
10-K_2020-02-20_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,capital_one_financial_corporation,2020
10-K_2021-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,capital_one_financial_corporation,2021
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,capital_one_financial_corporation,2022
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,capital_one_financial_corporation,2023
10-K_2024-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,capital_one_financial_corporation,2024
10-K_2020-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"east_west_bancorp,_inc",2020
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"east_west_bancorp,_inc",2021
10-K_2022-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"east_west_bancorp,_inc",2022
10-K_2023-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"east_west_bancorp,_inc",2023
10-K_2024-02-28_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"east_west_bancorp,_inc",2024
10-K_2020-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,f.n.b._corporation,2020
10-K_2021-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,f.n.b._corporation,2021
10-K_2022-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,f.n.b._corporation,2022
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,f.n.b._corporation,2023
10-K_2024-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,f.n.b._corporation,2024
10-K_2020-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,first_horizon_corporation,2020
10-K_2021-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,first_horizon_corporation,2021
10-K_2022-03-01_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,first_horizon_corporation,2022
10-K_2023-03-01_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,first_horizon_corporation,2023
10-K_2024-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,first_horizon_corporation,2024
10-K_2020-02-14_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,huntington_bancshares_incorporated,2020
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,huntington_bancshares_incorporated,2021
10-K_2022-02-18_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,huntington_bancshares_incorporated,2022
10-K_2023-02-17_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,huntington_bancshares_incorporated,2023
10-K_2024-02-16_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,huntington_bancshares_incorporated,2024
10-K_2020-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,keycorp,2020
10-K_2021-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,keycorp,2021
10-K_2022-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,keycorp,2022
10-K_2023-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,keycorp,2023
10-K_2024-02-22_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,keycorp,2024
10-K_2020-03-11_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"santander_holdings_usa,_inc",2020
10-K_2021-03-03_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"santander_holdings_usa,_inc",2021
10-K_2022-03-07_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"santander_holdings_usa,_inc",2022
10-K_2023-03-03_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"santander_holdings_usa,_inc",2023
10-K_2024-03-04_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,"santander_holdings_usa,_inc",2024
10-K_2024-02-29_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,valley_national_bancorp,2024
10-Q_2023-07-24_Risk_Factors.txt,american_express_company,2023
10-Q_2023-10-20_Risk_Factors.txt,american_express_company,2023
10-Q_2024-04-19_Risk_Factors.txt,american_express_company,2024
10-Q_2024-07-19_Risk_Factors.txt,american_express_company,2024
10-Q_2024-10-18_Risk_Factors.txt,american_express_company,2024
10-Q_2021-05-10_Risk_Factors.txt,"ameriprise_financial,_inc",2021
10-Q_2021-08-09_Risk_Factors.txt,"ameriprise_financial,_inc",2021
10-Q_2021-11-09_Risk_Factors.txt,"ameriprise_financial,_inc",2021
10-Q_2022-05-02_Risk_Factors.txt,"ameriprise_financial,_inc",2022
10-Q_2022-08-01_Risk_Factors.txt,"ameriprise_financial,_inc",2022
10-Q_2022-11-02_Risk_Factors.txt,"ameriprise_financial,_inc",2022
10-Q_2023-05-02_Risk_Factors.txt,"ameriprise_financial,_inc",2023
10-Q_2023-08-08_Risk_Factors.txt,"ameriprise_financial,_inc",2023
10-Q_2023-11-02_Risk_Factors.txt,"ameriprise_financial,_inc",2023
10-Q_2024-05-06_Risk_Factors.txt,"ameriprise_financial,_inc",2024
10-Q_2024-08-06_Risk_Factors.txt,"ameriprise_financial,_inc",2024
10-Q_2024-11-01_Risk_Factors.txt,"ameriprise_financial,_inc",2024
10-Q_2020-08-06_Risk_Factors.txt,capital_one_financial_corporation,2020
10-Q_2020-11-02_Risk_Factors.txt,capital_one_financial_corporation,2020
10-Q_2021-05-07_Risk_Factors.txt,capital_one_financial_corporation,2021
10-Q_2021-07-30_Risk_Factors.txt,capital_one_financial_corporation,2021
10-Q_2021-11-05_Risk_Factors.txt,capital_one_financial_corporation,2021
10-Q_2022-05-09_Risk_Factors.txt,capital_one_financial_corporation,2022
10-Q_2022-07-29_Risk_Factors.txt,capital_one_financial_corporation,2022
10-Q_2022-11-04_Risk_Factors.txt,capital_one_financial_corporation,2022
